id,study_hours_per_day,sleep_hours,phone_usage_hours,focus_score,screentime_to_sleep_ratio,diligence_score,recreation_effort_minutes,recreation_effort_score,study_efficiency,sleep_quality,productivity_index,study_focus_interaction,screentime_focus_interaction,screentime_diligence_interaction,attendance_focus_interaction,breaks_study_efficiency,stress_level_bin,productivity_score
13532,0.54,6.76,1.34,77,1.9287087708918798,-0.3526291128491512,511.59999999999997,6,0.2307692307692308,520.52,25.035318000000004,41.580000000000005,1004.0799999999999,-4.598283631552931,4636.17,3.2307692307692313,4,36.04
6425,8.25,8.54,10.34,48,0.8031846388010774,0.5723357055711163,575.4,5,0.7275132275132276,409.91999999999996,373.5468,396.0,329.28000000000003,3.9262229402178583,4527.84,7.275132275132275,4,55.69
17339,7.72,8.11,8.63,49,1.0491924546911602,-0.31051518503572245,531.5999999999999,4,0.8016614745586708,397.39,247.50860400000002,378.28,416.99,-2.642484224653998,3206.07,8.016614745586708,2,54.97
13222,4.73,9.17,10.62,71,1.1089303238469088,0.40037819635195593,594.2,5,0.40705679862306376,651.07,270.71256300000005,335.83000000000004,722.07,4.071846256899391,5723.31,1.628227194492255,4,48.05
12655,8.58,5.84,11.8,88,2.3985618900873136,-0.4361642713621223,436.4,5,0.6703125,513.92,350.187552,755.04,1232.8799999999999,-6.110661441783334,4081.44,2.68125,2,58.05
5964,2.54,8.92,6.87,36,1.183723797780518,-0.2063937485758147,624.2,7,0.3227445997458704,321.12,83.29269599999999,91.44,380.16,-2.179517984960603,3279.2400000000002,1.2909783989834815,2,37.59
6247,0.99,6.48,0.8,78,1.7991050763771022,1.0424717631550497,424.8,3,0.5499999999999999,505.44000000000005,67.212288,77.22,909.48,12.15522075838788,6789.120000000001,4.3999999999999995,4,42.77
15081,7.44,9.64,8.57,94,1.1606679804999482,0.4603948278457965,632.4000000000001,6,0.7774294670846396,906.1600000000001,468.291456,699.36,1051.8600000000001,5.151818123594463,6294.24,8.551724137931036,4,69.57
2089,1.03,4.94,2.71,34,2.5096134385751867,-0.6299427277794505,345.40000000000003,3,0.2776280323450135,167.96,32.137854000000004,35.02,421.59999999999997,-7.811289824465185,3120.18,0.555256064690027,2,26.53
18884,5.74,4.38,2.37,86,2.163889522939968,0.5814764316373741,317.8,2,1.7032640949554896,376.68,410.60975200000007,493.64000000000004,815.2800000000001,5.512396571922307,7153.4800000000005,5.109792284866469,2,62.43
16210,3.16,4.63,7.5,97,2.2910818397754262,1.081227545067246,321.8,2,0.37176470588235294,449.11,213.64444000000003,306.52000000000004,1029.1699999999998,11.47182425316348,6760.900000000001,3.7176470588235295,0,49.36
4191,6.77,9.45,11.37,49,1.03586922018834,-0.370662883174192,642.0,7,0.5472918350848828,463.04999999999995,216.61968999999996,331.72999999999996,479.71,-3.6287896262753394,3199.7,5.472918350848827,2,50.03
9760,5.24,3.68,11.3,54,2.6949198587340395,-0.9901528988337099,326.8,4,0.42601626016260163,198.72,123.65352000000003,282.96000000000004,535.68,-9.822316756430402,2359.8,0.42601626016260163,2,27.18
16145,9.63,3.57,5.27,33,3.3380005600672082,-0.5933827463727805,311.2,4,1.535885167464115,117.80999999999999,300.43866600000007,317.79,393.36,-7.073122336763544,3119.82,6.14354066985646,4,52.7
19956,5.39,7.54,10.16,63,0.7757591831322105,0.18902590383337936,468.4,3,0.4829749103942652,475.02,280.077336,339.57,368.54999999999995,1.1058015374252692,5196.240000000001,2.414874551971326,2,48.19
2957,1.31,8.2,11.9,83,1.1462016827216195,-0.0991994205487452,541.0,5,0.10155038759689923,680.5999999999999,70.968071,108.73,780.2,-0.9324745531582049,5417.41,0.4062015503875969,4,30.0
17555,5.26,4.33,2.54,66,1.8240591087508657,-0.27008452641780467,368.8,4,1.4858757062146892,285.78000000000003,183.68235599999997,347.15999999999997,521.4,-2.133667758700657,3492.06,13.372881355932202,0,52.89
11986,0.65,9.28,2.16,30,1.4416549940739145,0.03143879607549701,558.8,4,0.20569620253164556,278.4,18.84285,19.5,401.4,0.42065109149014995,2898.8999999999996,2.4683544303797467,3,35.9
433,7.08,5.15,7.52,56,1.1822947000582409,-0.6590561497339507,334.0,2,0.8309859154929577,288.40000000000003,234.99369600000003,396.48,341.03999999999996,-4.013651951879759,3319.1200000000003,9.971830985915492,3,45.13
3538,5.36,7.45,4.2,64,0.8884713461280365,0.16010255210313232,552.0,7,1.0307692307692309,476.8,285.13484800000003,343.04,423.68,1.059878894922736,5319.68,10.307692307692308,0,62.21
1083,9.97,7.63,8.1,89,2.180579216354344,0.857867722697326,486.8,4,1.0956043956043957,679.0699999999999,789.812433,887.33,1480.96,14.274918905683506,7921.89,13.147252747252749,4,76.7
6907,8.7,6.1,3.33,93,1.8062612686444846,0.48552172285718137,409.0,3,2.0092378752886835,567.3,705.5351999999999,809.0999999999999,1024.86,5.350449385886138,8109.6,4.018475750577367,0,84.44
10101,0.6,8.81,6.0,74,1.5265009647032117,0.47877797622377716,605.6,7,0.08571428571428572,651.94,33.788399999999996,44.4,995.3,6.439563780209802,5631.4,0.7714285714285715,2,40.21
10862,8.62,6.5,8.05,66,1.4505460698354098,0.10846316120751447,484.0,5,0.9524861878453037,429.0,276.43822800000004,568.92,622.38,1.0228076101868613,3206.94,6.6674033149171255,0,62.55
2853,1.84,4.01,8.9,55,3.1662926950885066,-0.1469580022455156,332.6,3,0.18585858585858586,220.54999999999998,75.72796,101.2,698.5000000000001,-1.8663666285180485,4115.65,0.9292929292929293,1,24.8
4120,5.91,9.35,8.71,76,0.7357501871457599,0.25586245323531587,618.0,6,0.6086508753861998,710.6,430.56477600000005,449.16,522.88,1.7603336782589731,7285.36,7.912461380020597,2,65.12
8871,4.21,5.33,2.91,72,1.3393359594822734,-0.8264633088992733,322.8,1,1.0767263427109974,383.76,138.798648,303.12,514.0799999999999,-5.900948025540811,3296.88,15.074168797953964,4,42.61
7078,6.52,4.13,5.36,78,1.953522149600581,-0.3178676400871544,299.79999999999995,2,1.0251572327044023,322.14,249.80467199999995,508.55999999999995,629.46,-2.565191855503336,3831.3599999999997,12.301886792452827,2,52.18
12490,7.05,5.55,6.16,89,1.8375067555395423,0.4407086915771425,433.0,5,0.9846368715083799,493.95,516.26586,627.4499999999999,907.8,4.495228654086853,7322.92,13.784916201117317,2,65.93
7895,3.09,4.22,11.6,89,1.499644633972992,0.6834736260163018,353.2,4,0.24523809523809523,375.58,203.17738799999998,275.01,563.37,4.326388052683191,6575.32,2.6976190476190474,1,36.16
944,3.43,7.2,10.54,47,0.67768365504791,-0.4544790658865776,441.0,2,0.29722703639514736,338.40000000000003,125.26017000000002,161.21,229.35999999999999,-2.2178578415264987,3651.9,0.8916811091854421,0,37.64
8271,9.5,8.84,10.1,80,0.9489876710779325,0.2259194360975225,597.4,6,0.8558558558558559,707.2,621.832,760.0,671.2,1.8954640688582138,6545.599999999999,5.135135135135135,0,79.25
12331,9.85,3.37,7.32,34,2.477009789380006,-0.5582488612239157,288.20000000000005,3,1.1838942307692306,114.58,198.86362,334.9,283.9,-4.6613779912196955,2018.92,3.5516826923076916,3,46.59
10933,9.11,8.07,2.4,77,1.0804113492751826,0.29923002792101794,584.2,7,2.679411764705882,621.39,428.8086109999999,701.4699999999999,671.4399999999999,2.6092858434712762,4707.01,24.11470588235294,0,84.71
8406,0.77,9.47,0.69,81,0.9977827050997782,0.9321269098615576,647.2,7,0.455621301775148,767.07,56.594538,62.370000000000005,765.4499999999999,8.808599298191718,7349.94,1.3668639053254439,3,54.87
15769,7.41,7.81,4.87,63,1.9395723979003967,0.7409876659752688,550.5999999999999,6,1.262350936967632,492.03,449.323875,466.83,954.4499999999999,11.225963139525321,6063.75,8.836456558773424,0,73.83
10285,6.49,8.12,1.5,76,0.4063538973032878,0.39468780501944495,545.1999999999999,5,2.596,617.1199999999999,256.090208,493.24,250.79999999999998,1.3024697565641683,3945.92,36.344,3,65.63
15862,9.86,4.74,11.26,52,0.7593334739506432,0.04193935618467056,332.40000000000003,2,0.8042414355628058,246.48000000000002,354.85351199999997,512.72,187.2,0.150981682264814,3598.9199999999996,2.4127243066884176,2,53.52
19589,1.1,4.44,9.38,32,2.0445845530285967,-0.8284546039814839,323.40000000000003,3,0.10597302504816956,142.08,16.540480000000002,35.2,290.56,-7.522367804151873,1503.68,0.42389210019267826,2,7.87
1588,5.66,8.67,4.24,62,1.0771537308268944,-0.8467206325561616,571.2,6,1.0801526717557253,537.54,197.74342000000001,350.92,579.08,-7.908370708074549,3493.7000000000003,14.041984732824428,1,59.59
19217,8.85,8.27,6.82,31,1.3940273243864105,-0.8476608706211918,496.2,3,1.1317135549872122,256.37,145.04884499999997,274.34999999999997,357.43,-9.773529838262341,1638.97,13.580562659846546,4,51.03
13111,1.42,7.73,1.88,77,1.07748027422067,-0.6527479272767271,565.8,7,0.4930555555555555,595.21,58.573437999999996,109.33999999999999,641.41,-5.437390234215137,4124.89,6.409722222222221,1,46.98
3328,5.23,4.22,8.46,74,3.1082681828950482,0.11001844375580727,278.2,1,0.5528541226215645,312.28,301.565984,387.02000000000004,970.88,1.4434419820761912,5766.08,4.975687103594081,3,43.04
3638,0.6,9.37,8.75,76,0.8035428449471775,0.7512136435925107,635.1999999999999,7,0.061538461538461535,712.1199999999999,44.52384,45.6,572.28,5.6566387362516055,7420.64,0.3692307692307692,0,46.79
13868,8.03,3.44,6.25,90,2.3714036617262426,-0.4075625096444117,242.4,1,1.1075862068965516,309.6,290.01950999999997,722.6999999999999,734.4,-3.3257100786983997,3611.7000000000003,8.860689655172413,0,61.06
10239,5.35,5.52,7.94,71,0.7190726317696069,0.5238383065958012,433.2,5,0.5984340044742728,391.91999999999996,353.56437999999997,379.84999999999997,281.87,2.0796380771853307,6608.68,8.378076062639819,2,50.47
19723,2.11,7.76,6.65,71,0.8839067130524416,-0.47716937343609894,509.59999999999997,4,0.27581699346405225,550.96,88.193147,149.81,487.05999999999995,-3.2733819017716383,4179.7699999999995,3.3098039215686272,2,39.08
367,3.87,5.44,9.26,36,1.6173497518838449,-1.126618998859855,341.40000000000003,1,0.37719298245614036,195.84,89.318052,139.32,316.8,-9.914247189966725,2307.96,4.9035087719298245,1,27.87
9272,3.44,5.22,10.74,76,2.5186745834131394,0.7957277364784519,386.2,4,0.293015332197615,396.71999999999997,229.85804800000003,261.44,999.4,10.463819734691642,6681.92,2.051107325383305,4,34.43
14048,3.24,8.86,6.27,60,1.504344882067487,-0.8473993124005569,594.5999999999999,6,0.4456671251719395,531.5999999999999,83.55311999999999,194.4,799.8,-11.295832834299423,2578.7999999999997,5.793672627235214,2,42.48
15833,7.95,4.38,2.81,53,1.6776991554439624,-0.3224484239665148,356.8,3,2.0866141732283463,232.14,321.99567,421.35,389.54999999999995,-2.3699959161538837,4050.26,8.346456692913385,4,54.08
12994,7.78,6.24,6.75,71,1.5558404101906746,0.12250587845017964,420.40000000000003,3,1.0038709677419355,443.04,248.681476,552.38,689.4100000000001,1.1895320797512445,3196.42,5.019354838709678,3,55.97
8045,6.16,7.9,8.52,57,2.3743829894950004,-0.17189256396301703,529.0,5,0.6470588235294118,450.3,283.845408,351.12,1069.32,-3.224704499946199,4607.88,4.529411764705882,2,52.93
1152,7.22,6.74,4.79,47,1.425604509716659,-0.08159741369160363,429.40000000000003,3,1.2469775474956821,316.78000000000003,299.094276,339.34,451.66999999999996,-0.7841511455763108,4142.58,17.45768566493955,1,61.6
11719,6.05,5.05,6.22,69,1.682835082161948,0.036639185791462664,320.0,1,0.8379501385041551,348.45,314.67381,417.45,586.5,0.31143307922743263,5201.219999999999,0.8379501385041551,4,48.26
8142,6.66,7.41,8.56,78,0.5613277560383214,0.4297426266099202,472.6,4,0.696652719665272,577.98,411.064524,519.48,324.48,1.787729326697268,6172.139999999999,6.96652719665272,1,62.39
11753,0.93,9.67,0.73,73,0.5511322510598697,0.09201836332411352,608.2,5,0.5375722543352601,705.91,34.447386,67.89,389.09000000000003,0.4904578765175251,3704.02,5.375722543352602,4,44.81
16031,5.44,9.89,11.7,62,1.5964007683752905,-0.3804971937102821,636.4000000000001,5,0.42834645669291344,613.1800000000001,201.08633600000002,337.28000000000003,978.9799999999999,-6.008050688685354,3696.44,3.4267716535433075,2,48.23
11170,5.57,3.31,2.44,36,2.0114768951978257,-0.8961767073630099,242.6,1,1.6191860465116281,119.16,128.53332,200.52,239.76,-5.968536871037646,2307.6,17.81104651162791,3,37.26
4313,7.36,5.01,6.94,51,0.8760726401915786,-0.7450505473272241,386.59999999999997,4,0.9269521410579346,255.51,199.166016,375.36,223.89000000000004,-3.2707719027665143,2706.06,2.7808564231738035,3,45.36
6274,9.4,8.33,4.46,50,0.7454087144400432,-0.2418057656403965,558.8,5,1.7216117216117217,416.5,348.6460000000001,470.0,310.5,-1.5016138046268621,3709.0000000000005,12.051282051282051,1,74.54
18409,7.35,9.19,11.11,88,0.9433141116309434,0.41253749368406073,645.4,7,0.6069364161849711,808.7199999999999,372.42744,646.8,762.96,3.5767000702408067,5067.04,1.2138728323699421,1,66.87
9495,8.04,7.37,9.14,66,2.2113688780355445,-0.02971989790748807,496.2,5,0.7928994082840235,486.42,443.243592,530.64,1075.8,-0.48443433589205553,5512.9800000000005,6.343195266272188,4,57.65
11914,9.33,7.4,10.41,31,0.8823132009187946,-1.2333717600014702,520.0,6,0.8177037686240141,229.4,120.782448,289.23,202.42999999999998,-8.053917592809599,1294.56,4.906222611744084,4,44.23
17173,6.02,7.8,11.08,76,1.0793488014357133,-0.5827571433968894,506.0,4,0.4983443708609271,592.8,196.87085599999997,457.52,639.92,-4.906815147401809,3270.28,5.481788079470198,0,52.26
2012,0.67,6.85,5.28,73,1.3311925266384468,-0.843875175103996,432.0,2,0.10668789808917198,500.04999999999995,21.530182000000003,48.910000000000004,665.76,-7.696141596948443,3213.46,0.21337579617834396,1,33.03
2615,7.15,4.61,11.03,97,2.0255909780958574,0.8039507704558698,349.6,4,0.5943474646716542,447.17,570.93036,693.5500000000001,905.98,7.508900196057824,7985.039999999999,5.943474646716542,2,57.46
6787,4.83,8.42,10.62,73,1.2326327039543996,0.023884239526709705,540.2,4,0.4156626506024097,614.66,240.67793400000002,352.59000000000003,757.7399999999999,0.2479184062872467,4982.9800000000005,5.819277108433736,4,44.02
2474,8.37,6.75,4.54,49,1.2487038957191525,-0.8954569381336729,521.0,6,1.5108303249097472,330.75,229.50874799999997,410.12999999999994,413.07,-7.5487019884668625,2742.04,18.129963898916966,3,57.04
6765,9.2,4.24,11.28,77,2.018391888705494,0.2463691634764594,281.4,1,0.749185667752443,326.48,605.46948,708.4,659.12,2.108920039358493,6581.19,2.247557003257329,4,55.7
14077,6.56,6.02,3.38,46,2.629131373525992,-0.8224509094839775,435.2,5,1.4977168949771689,276.91999999999996,151.81545599999998,301.76,728.18,-13.019397897131363,2314.26,16.474885844748858,2,50.49
2945,6.65,5.79,10.84,65,1.757900189949922,-0.1573708292332692,368.4,1,0.5616554054054055,376.35,179.772775,432.25,661.6999999999999,-1.6020350415946805,2703.3500000000004,7.863175675675677,4,38.6
16951,6.88,10.0,5.28,53,1.3328667133286671,0.5476766137014928,671.0,6,1.0955414012738853,530.0,334.5572,364.64,706.49,7.300529260640899,4862.75,2.1910828025477707,3,65.26
13478,5.2,3.69,5.5,56,3.0073150907613115,-0.7866052133832732,262.4,1,0.8,206.64,161.96543999999997,291.2,621.6,-8.731317868554331,3114.72,4.800000000000001,0,43.31
14649,0.97,5.96,4.6,82,1.1407481966113069,0.22546129551698613,454.6,6,0.1732142857142857,488.71999999999997,54.11106199999999,79.53999999999999,557.6,1.5331368095155058,5578.46,1.3857142857142857,4,33.35
19634,8.13,6.82,0.85,53,2.0642134584371794,0.09182783995620558,427.20000000000005,2,4.394594594594595,361.46000000000004,253.83729900000003,430.89000000000004,746.2400000000001,1.2929359865833747,3122.23,17.57837837837838,4,61.78
16107,3.03,6.2,7.53,80,0.9740364457345588,0.5502221749754489,379.0,2,0.35521688159437276,496.0,137.1984,242.39999999999998,483.2,3.3233419368517114,4528.0,3.1969519343493547,4,36.73
5860,3.97,3.05,1.22,48,3.444772205834153,-0.1601249337120641,244.0,2,1.7882882882882887,146.39999999999998,118.33776,190.56,504.48,-1.6829130533137937,2980.8,16.094594594594597,0,40.58
184,8.61,9.21,10.16,89,0.6112257083921399,0.7320540559033639,562.6,4,0.771505376344086,819.69,447.130215,766.29,501.07,4.121464334735939,5193.150000000001,10.029569892473118,3,68.95
3711,7.92,5.43,9.49,58,2.5556987663413735,0.5031713312349125,347.79999999999995,1,0.7550047664442325,314.94,363.35375999999997,459.36,805.04,6.984018077540585,4587.799999999999,2.2650142993326976,0,56.66
14843,6.94,4.7,0.53,50,2.9164007657945117,0.29358760189322347,303.0,1,4.5359477124183005,235.0,260.3888,347.0,685.5,4.025086021956094,3752.0000000000005,9.071895424836601,1,60.63
14174,1.73,9.15,5.29,98,1.2687138017702984,1.4419683376966181,551.0,4,0.2750397456279809,896.7,153.75582599999998,169.54,1137.78,16.741252400657736,8887.619999999999,1.3751987281399045,3,55.12
12813,1.45,3.31,1.92,84,3.198429477499245,0.3761375666056936,211.6,0,0.4965753424657534,278.04,97.68360000000001,121.8,889.56,3.983296830354295,6736.8,1.4897260273972601,3,37.38
7528,8.43,5.01,6.22,34,0.7822789862302933,-0.17171626450967645,324.59999999999997,1,1.167590027700831,170.34,253.94531999999998,286.62,133.28,-0.6731277568779317,3012.3999999999996,8.173130193905818,2,53.55
12082,5.9,9.76,5.71,99,1.314414506710378,1.5373388700313626,693.6,8,0.8792846497764532,966.24,553.78521,584.1,1270.17,19.72405770250238,9386.19,6.154992548435172,1,80.47
14882,9.78,6.51,3.23,73,1.1718630010751037,0.5987332742935111,407.59999999999997,2,2.312056737588652,475.22999999999996,680.1706379999999,713.9399999999999,556.99,4.56833488285949,6954.71,30.056737588652478,4,76.57
3694,6.11,5.54,7.14,30,1.7596101786681104,0.41283608457675197,407.4,4,0.7506142506142506,166.2,174.99651000000003,183.3,292.5,4.0251518246233315,2864.1,4.503685503685503,1,44.37
10092,3.99,9.23,9.85,77,0.6835662441772289,0.36602226708427144,574.8000000000001,4,0.367741935483871,710.71,291.03897900000004,307.23,485.86999999999995,2.3096005053017525,7294.21,4.412903225806453,3,51.57
11788,1.49,7.73,0.67,94,1.5289095847885137,0.7699067686394976,571.8,7,0.8922155688622755,726.62,137.51090800000003,140.06,1111.08,9.100298005318862,9228.92,2.6766467065868262,4,56.57
5541,6.11,5.85,7.95,50,1.623654076226286,-0.8784474297836037,434.0,5,0.6826815642458102,292.5,189.44055,305.5,475.0,-8.345250582944235,3100.5,4.778770949720672,4,39.56
15953,4.95,4.88,1.03,67,2.7391927883630403,0.3573789610575167,314.8,1,2.4384236453201966,326.96,211.39371000000003,331.65000000000003,895.79,4.778156709338998,4270.58,7.31527093596059,1,54.32
15677,8.15,5.66,3.47,98,1.9925808161102279,1.253573500513817,426.6,4,1.8232662192393734,554.6800000000001,621.70808,798.7,1105.44,14.140309085795858,7628.320000000001,9.116331096196866,2,77.52
18022,0.68,7.16,9.19,35,2.45915374947633,-0.6005306607868136,547.6,6,0.06673209028459275,250.6,12.6854,23.8,616.35,-10.575344936455787,1865.5,0.8007850834151129,1,17.86
18539,2.69,5.42,3.2,34,2.5530344954805386,-0.621268776642677,355.2,2,0.6404761904761904,184.28,54.05286,91.46,470.56,-8.598359868734649,2009.4,5.764285714285714,0,33.23
13982,9.4,7.43,2.37,34,1.5085452832727764,-0.7939968422514229,459.79999999999995,3,2.7893175074183976,252.62,246.66728000000003,319.6,381.14000000000004,-8.90070460163845,2624.1200000000003,2.7893175074183976,2,68.65
15242,4.82,3.08,10.3,50,3.0347289840960725,0.1420581614327552,303.8,4,0.4265486725663717,154.0,183.54559999999998,241.0,467.5,1.3282438093962612,3808.0,5.971681415929203,4,25.01
592,3.77,9.79,5.23,77,0.9141047901133696,0.5442580532928698,698.4,8,0.6051364365971107,753.8299999999999,240.824584,290.29,689.1500000000001,4.871109576971185,6387.919999999999,4.235955056179775,4,55.54
7981,2.6,9.91,11.72,73,1.1270305720916154,0.5068570042157072,698.6,8,0.20440251572327045,723.4300000000001,114.56328000000002,189.8,815.41,5.66159273708945,4406.28,1.2264150943396226,0,43.99
11331,1.96,4.01,8.49,60,2.956868611318873,0.7304400631314075,327.6,3,0.2065331928345627,240.6,112.03751999999999,117.6,711.5999999999999,8.663019148738492,5716.2,2.27186512118019,1,29.83
6018,5.94,7.91,0.73,38,2.2816331690051825,-0.2413863457329238,516.6,4,3.433526011560694,300.58,190.80111600000004,225.72000000000003,685.9,-4.3570235404792745,3212.14,34.335260115606935,0,63.38
3665,6.2,5.73,7.25,49,1.3435700575815737,-0.44735635951657465,419.8,4,0.7515151515151516,280.77000000000004,149.62150000000003,303.8,377.3,-3.444643968277625,2413.25,10.521212121212121,0,47.0
1028,1.45,7.06,5.37,78,2.0818580937544255,0.3497261214701382,531.5999999999999,6,0.22762951334379905,550.68,81.36413999999999,113.1,1146.6,5.140973985611032,5611.32,2.7315541601255884,1,44.03
10407,4.17,6.72,0.58,93,2.084511233447404,-0.27317183425266633,520.2,6,2.6392405063291138,624.9599999999999,207.86616,387.81,1302.93,-3.8271373978798557,4984.8,26.392405063291136,4,56.94
3925,2.76,9.97,9.62,41,0.43526226055561124,-0.45809218744463104,694.2,7,0.2598870056497175,408.77000000000004,49.258548,113.16,177.94,-1.9881200935096985,1784.73,0.2598870056497175,4,27.61
3162,2.76,3.48,11.2,66,3.3869577707555303,-0.373980392834137,296.8,3,0.2262295081967213,229.68,113.92286399999999,182.16,778.1400000000001,-4.409228831514476,4127.64,1.1311475409836065,3,20.87
5777,9.96,9.78,6.61,43,1.4609958081995709,-0.24911669709459497,684.8,8,1.3088042049934299,420.53999999999996,419.243292,428.28000000000003,614.47,-3.5598776014817624,4209.27,14.396846254927729,2,75.73
819,4.99,9.82,11.0,76,1.2269626310966297,0.7474971025739018,628.2,5,0.41583333333333333,746.32,312.45583600000003,379.24,915.8000000000001,9.007340086015517,6261.64,0.8316666666666667,2,56.53
538,5.44,5.62,8.26,33,0.5461661626045187,0.009096873580721754,344.2,1,0.5874730021598272,185.46,161.33462400000002,179.52,101.30999999999999,0.027927401892815784,2965.71,7.049676025917927,2,37.79
13092,9.86,8.25,8.46,95,0.2605744758211126,1.070388297678634,595.0,7,1.0422832980972514,783.75,776.5242999999999,936.6999999999999,204.25,2.301334840009063,7875.500000000001,11.465116279069765,4,79.34
5562,8.1,3.57,5.01,78,2.2934752170260433,0.1939056965350028,227.2,0,1.3477537437603992,278.46,365.05403999999993,631.8,638.8199999999999,1.588087654621673,4506.84,2.6955074875207985,0,62.69
11339,1.85,8.93,2.0,77,0.7210838651886688,0.9148419316636104,536.8,4,0.6166666666666667,687.61,132.87736000000004,142.45000000000002,495.88000000000005,5.891582039913652,7182.56,0.6166666666666667,4,52.91
1360,8.14,5.26,7.31,58,1.657479566622315,-0.5783262818582325,347.59999999999997,2,0.979542719614922,305.08,234.738064,472.12,505.75999999999993,-5.043005177803787,2883.7599999999998,8.815884476534299,3,49.45
5950,4.02,5.19,11.93,32,1.4082065112695048,-0.9729113083044169,372.40000000000003,3,0.31090487238979114,166.08,97.226112,128.64,233.92000000000002,-7.111981663705287,2418.56,1.5545243619489557,4,18.69
7738,9.69,6.14,1.92,40,1.8889431688650056,0.2702665798040236,461.4,5,3.3184931506849313,245.6,331.16543999999993,387.59999999999997,464.0,3.1350923257266734,3417.6,16.592465753424655,3,67.19
16419,9.57,3.4,10.47,83,2.875624816230521,0.4140273661593287,287.0,3,0.8343504795117698,282.2,468.245745,794.3100000000001,811.7400000000001,4.049187641038236,4892.85,5.006102877070619,0,62.63
14483,6.1,7.52,0.89,41,1.7085493950272572,-1.1128235454950923,466.2,3,3.227513227513227,308.32,106.19246,250.1,526.85,-14.299782559611938,1740.8600000000001,38.73015873015872,1,54.77
15170,5.47,9.07,11.81,62,1.1784808731121155,0.3304843902251911,601.2,6,0.4270101483216237,562.34,236.21101000000002,339.14,662.78,3.532878131507293,4318.3,5.124121779859484,2,48.67
8097,7.8,3.35,4.05,72,2.6857654431512983,0.8573103765081695,203.0,0,1.5445544554455446,241.20000000000002,548.06544,561.6,648.0,7.715793388573526,7026.4800000000005,6.178217821782178,1,64.7
4905,5.16,7.44,11.4,37,1.9903238811987636,-0.5224378128006698,510.40000000000003,5,0.4161290322580645,275.28000000000003,169.49877600000002,190.92000000000002,547.97,-7.7373040075779205,3284.86,0.832258064516129,3,35.37
18468,8.89,3.91,10.09,88,2.5492201482996673,0.5117021140257895,276.6,1,0.8016230838593328,344.08000000000004,514.531864,782.32,877.3599999999999,5.10167007683712,5787.759999999999,4.008115419296664,3,56.85
6656,6.36,4.68,2.02,97,3.7086092715231787,0.4958229139650036,397.79999999999995,5,2.1059602649006623,453.96,594.3407280000001,616.9200000000001,1683.9199999999998,8.607485786432463,9344.98,2.1059602649006623,1,73.25
6538,4.72,3.09,10.52,34,2.8696214817211256,-0.717651645321538,236.39999999999998,2,0.4097222222222222,105.06,101.26288000000001,160.48,301.58,-6.365570094002042,2145.4,4.097222222222222,3,19.11
5727,5.14,4.79,1.92,99,1.0686704237111249,0.5085543564694542,320.4,2,1.7602739726027397,474.21,438.89174999999994,508.85999999999996,506.88,2.6037983051236058,8538.75,8.801369863013699,3,64.22
15487,8.71,5.73,10.4,90,2.345140464142383,0.29462149121533665,348.8,1,0.7640350877192983,515.7,578.4398100000002,783.9000000000001,1209.6,3.959712841934124,6641.1,8.404385964912281,2,65.67
16113,3.19,8.37,5.89,46,1.0166049456456816,-0.32896929783826506,582.1999999999999,6,0.4629898403483309,385.02,67.456378,146.74,391.46,-2.7995287246036358,2114.62,2.3149492017416544,3,34.28
16471,5.03,3.6,5.06,97,2.727020272146626,0.36455730929707214,257.0,1,0.8300330033003301,349.2,377.837504,487.91,952.5400000000001,3.5799527772972484,7511.679999999999,8.300330033003302,2,55.54
8986,7.66,7.5,10.13,71,1.721103852819624,0.3384966179281404,458.0,3,0.688230008984726,532.5,306.19318,543.86,916.61,4.3699913374522925,3997.2999999999997,1.376460017969452,3,54.13
11945,4.32,4.25,6.96,35,3.3756763114561275,-0.1972155719079289,357.0,4,0.542713567839196,148.75,139.75416000000004,151.20000000000002,502.25,-2.8300434568787796,3235.05,5.42713567839196,4,29.19
2310,4.36,3.71,8.23,94,2.2500673672864457,0.18960579599872662,301.6,3,0.4723726977248104,348.74,339.88031200000006,409.84000000000003,784.9,1.5832083965893673,7795.420000000001,1.4171180931744312,0,52.04
528,1.41,8.89,10.6,85,1.1922168484984816,0.41088848945051953,587.4000000000001,6,0.12155172413793103,755.6500000000001,53.956469999999996,119.85,901.0,4.355417988175507,3826.7000000000003,1.2155172413793103,0,40.4
13763,8.13,3.5,3.85,42,3.339045986860897,-0.9825808270884485,254.0,1,1.6762886597938147,147.0,154.988694,341.46000000000004,490.97999999999996,-11.486369868663962,1906.38,18.43917525773196,4,43.3
3467,4.0,7.43,3.32,41,0.21396851029471137,-1.358246599658168,454.79999999999995,3,0.9259259259259258,304.63,78.2444,164.0,65.19,-2.1596120934564875,1956.1100000000001,4.629629629629629,0,44.53
2369,2.54,4.55,5.68,71,1.9512195121951217,0.3506157132312501,327.0,3,0.38023952095808383,323.05,135.255,180.34,630.4799999999999,3.113467533493501,5325.0,0.38023952095808383,2,36.46
10638,6.5,6.27,3.6,42,1.3602296284484132,-0.27975453355957375,400.2,2,1.4130434782608696,263.34,191.23649999999998,273.0,358.26,-2.386306171263164,2942.1,5.6521739130434785,1,53.52
3455,8.12,5.98,11.98,81,2.2186925263333888,-0.26449610840400056,389.8,3,0.6255778120184899,484.38000000000005,403.64276399999994,657.7199999999999,1074.87,-3.509863358521087,4970.969999999999,3.7534668721109394,1,58.47
